timestamp_s,temperature_c,humidity_percent,pressure_hpa,source,has_humidity,has_pressure
1789193220.912824,40.286850,23.151457,982.794189,sense_hat,1,1
1789193221.019422,40.268425,23.422923,982.796631,sense_hat,1,1
1789193221.126020,40.268425,23.319835,982.792236,sense_hat,1,1
1789193221.232610,40.268425,23.223619,982.850830,sense_hat,1,1
1789193221.339223,40.286850,23.471031,982.815674,sense_hat,1,1
1789193221.445828,40.305275,23.412614,982.810059,sense_hat,1,1
1789193221.552401,40.305275,23.141148,982.806396,sense_hat,1,1
1789193221.659004,40.305275,23.316398,982.768555,sense_hat,1,1
1789193221.765621,40.286850,23.075859,982.805176,sense_hat,1,1
1789193221.872194,40.250000,23.337016,982.804443,sense_hat,1,1
1789193221.978819,40.286850,23.209874,982.781006,sense_hat,1,1
1789193222.085424,40.286850,23.450413,982.757568,sense_hat,1,1
1789193222.191952,40.268425,23.206438,982.813965,sense_hat,1,1
1789193222.298524,40.305275,23.312962,982.796875,sense_hat,1,1
1789193222.405096,40.323699,23.123967,982.808594,sense_hat,1,1
1789193222.511667,40.305275,23.405742,982.829590,sense_hat,1,1
1789193222.618247,40.323699,23.312962,982.821777,sense_hat,1,1
1789193222.724843,40.286850,23.337016,982.833252,sense_hat,1,1
1789193222.831374,40.323699,23.282036,982.808594,sense_hat,1,1
1789193222.937948,40.286850,23.285472,982.806152,sense_hat,1,1
1789193223.044521,40.305275,23.223619,982.767334,sense_hat,1,1
1789193223.151093,40.286850,23.216746,982.833740,sense_hat,1,1
1789193223.257682,40.286850,23.268291,982.776367,sense_hat,1,1
1789193223.364221,40.323699,23.354197,982.806885,sense_hat,1,1
1789193223.470819,40.268425,23.302653,982.808105,sense_hat,1,1
1789193223.577402,40.305275,23.364506,982.799805,sense_hat,1,1
1789193223.683978,40.286850,23.216746,982.872803,sense_hat,1,1
1789193223.790528,40.286850,23.278599,982.822510,sense_hat,1,1
1789193223.897146,40.268425,23.268291,982.779785,sense_hat,1,1
1789193224.003755,40.286850,23.299217,982.772705,sense_hat,1,1
1789193224.110350,40.268425,23.433232,982.797363,sense_hat,1,1
